,specimen_id,annot_layer,clustering_1,clustering_2,cre,dendrite_type,morph,recon_status,structure_layer,x,y,clustering_3,ephys_cluster,me_type
1190,558615201,,,23,Tlx3-Cre_PL56,spiny,,,5,-48.219063,-19.610907,7,Exc_3,
1191,558660968,,,23,Tlx3-Cre_PL56,spiny,,,5,-48.34966,-20.23018,7,Exc_3,
1192,558662244,,,23,Tlx3-Cre_PL56,spiny,,,5,-40.482327,-28.70112,7,Exc_3,
1193,558675748,,,23,Tlx3-Cre_PL56,spiny,,,5,-28.27422,-20.019478,7,Exc_3,
1194,558675895,,,9,Tlx3-Cre_PL56,spiny,TUFTED,TBD,5,-19.98964,27.921633,8,Exc_2,
1195,559104842,,,21,Ctgf-T2A-dgCre,spiny,,,6,-53.083942,-43.170006,7,Exc_3,
1196,559221786,,,15,Ntsr1-Cre_GN220,spiny,,,6,-6.730754,8.899126,1,Exc_3,
1197,559222019,6B,,7,Ntsr1-Cre_GN220,spiny,SUBPLATE,TBD,6,-12.596354,1.6725416,7,Exc_3,
1198,559387643,5,,8,Ctgf-T2A-dgCre,spiny,INVERTED PYR,Yes,5,-34.87564,5.560687,7,Exc_3,ME_Exc_11
1199,559388218,,,22,Ctgf-T2A-dgCre,spiny,,,6,-35.22243,31.9438,7,Exc_3,
1200,560373629,,,8,Esr2-IRES2-Cre-neo,spiny,,,6,-14.459921,16.210436,7,Exc_2,
1201,560424631,2/3,,10,Vip-IRES-Cre,aspiny,BTC - TRI,TBD,5,11.636429,55.957294,3,Inh_3,
1202,560579320,,,24,PhiC31-neo;Esr2-IRES2-Cre,spiny,,,6,-12.555762,-34.54098,7,Exc_3,
1203,560579916,,,8,PhiC31-neo;Esr2-IRES2-Cre,spiny,,,6,-14.16854,21.479181,4,Exc_1,
1204,560581448,6a,,24,PhiC31-neo;Esr2-IRES2-Cre,spiny,CORTICO-THALAMIC TYPE,TBD,6,-11.413004,-34.32936,7,Exc_3,
1205,560594898,4,,24,Nr5a1-Cre,spiny,NON - TUFTED,Yes,4,-26.996916,-35.552303,7,Exc_3,
1206,560599530,,,24,Nr5a1-Cre,spiny,,,5,-24.980145,-38.40291,7,Exc_3,
1207,560678143,,,18,unlabeled,spiny,THICK TUFTED,TBD,5,-54.259678,34.705536,7,Exc_4,ME_Exc_1
1208,560684168,5,,10,Ndnf-IRES2-dgCre,sparsely spiny,NON - MARTINOTTI,TBD,5,35.097828,21.542664,3,Inh_5,
1209,560686477,1,,7,Ndnf-IRES2-dgCre,aspiny,NGC - S,No,1,-4.508331,31.205883,3,Inh_3,
1210,560690291,4,,12,Vip-IRES-Cre,aspiny,BP,TBD,4,-1.5428431,41.607437,4,Inh_2,
1211,560690405,2/3,,10,Vip-IRES-Cre,aspiny,BTC - TRI,TBD,2/3,28.107538,41.298786,3,Inh_3,
1212,560738452,4,,2,Nos1-CreERT2,aspiny,BTC,TBD,4,57.767185,-4.5827203,1,Inh_6,
1213,560748672,6a,,13,Nos1-CreERT2,sparsely spiny,NON - MARTINOTTI - BF,TBD,6,43.77236,37.790504,0,Inh_4,
1214,560750295,5,,12,Nos1-CreERT2,aspiny,MARTINOTTI,No,5,44.532116,30.96233,2,Inh_2,
1215,560753350,4,,13,Nos1-CreERT2,aspiny,NGC - S,Yes,2/3,48.20429,30.755299,2,Inh_4,ME_Inh_23
1216,560814288,,,10,Vip-IRES-Cre,aspiny,,,2/3,17.28052,22.156616,3,Inh_3,
1217,560817063,4,,6,Chat-IRES-Cre-neo,aspiny,BTC - TRI,TBD,4,-5.9198623,47.934166,4,Inh_2,
1218,560889670,5,,11,Chat-IRES-Cre-neo,aspiny,BTC - TRI,TBD,5,12.608551,31.720268,3,Inh_3,
1219,560924223,5,,6,Chat-IRES-Cre-neo,aspiny,BP,TBD,4,-7.1948266,48.23453,4,Inh_2,
1220,560924300,5,,9,Nos1-CreERT2,spiny,TUFTED,TBD,5,-24.626966,1.370616,8,Exc_2,
1221,560965993,4,,16,Nos1-CreERT2,aspiny,NGC,Yes,4,12.229972,-66.93178,5,Inh_1,ME_Inh_20
1222,560968319,,,22,Nos1-CreERT2,spiny,,,5,-24.49263,-1.9450763,7,Exc_3,
1223,560992553,6a,,17,Nos1-CreERT2,aspiny,NGC,Yes,6,22.94133,-74.254906,5,Inh_1,ME_Inh_19
1224,561039262,2/3,,11,Nos1-CreERT2,aspiny,BTC,TBD,2/3,16.955853,27.1984,3,Inh_3,
1225,561325425,2/3,,5,Nkx2-1-CreERT2,aspiny,CHC,Yes,2/3,87.53325,7.016991,10,Inh_8,ME_Inh_21
1226,561329890,,,17,Nkx2-1-CreERT2,aspiny,,,5,1.975681,-49.464012,5,Inh_1,
1227,561330525,6a,,17,Nkx2-1-CreERT2,aspiny,MULTI,TBD,6,20.39831,-72.20861,5,Inh_1,
1228,561515555,,,17,Nkx2-1-CreERT2,aspiny,,,2/3,59.378338,-9.19312,12,Inh_13,
1229,561517025,2/3,,2,Nkx2-1-CreERT2,aspiny,BTC,Yes,2/3,80.37748,-24.059942,12,Inh_13,ME_Inh_16
1230,561519381,6b,,17,Nkx2-1-CreERT2,aspiny,NGC,No,6,20.567858,-76.53257,5,Inh_1,
1231,561520050,,,17,Nkx2-1-CreERT2,aspiny,,,6,6.959952,-51.576107,5,Inh_1,
1232,561532476,,,17,Htr3a-Cre_NO152,aspiny,,,2/3,-1.7520964,-68.39612,5,Inh_1,
1233,561532710,5,,12,Htr3a-Cre_NO152,aspiny,BTC - HORNED,TBD,5,22.82001,31.714493,2,Inh_2,ME_Inh_3
1234,561533860,5,,16,Htr3a-Cre_NO152,aspiny,NGC,No,5,14.146009,-60.293724,5,Inh_1,
1235,561534047,6a,,15,Htr3a-Cre_NO152,sparsely spiny,NON - MARTINOTTI,TBD,6,37.620342,2.326826,1,Inh_6,
1236,561552455,,,15,Htr3a-Cre_NO152,aspiny,,,4,55.378864,10.19396,1,Inh_6,
1237,561553133,5,,10,Htr3a-Cre_NO152,aspiny,BTC - HORNED,TBD,5,31.23483,15.969236,2,Inh_3,
1238,561790658,,,9,Htr3a-Cre_NO152,spiny,TUFTED,TBD,6,-8.837414,30.521425,8,Exc_2,
1239,561792152,,,12,Htr3a-Cre_NO152,spiny,,,5,-21.330652,33.327873,2,Exc_1,
1240,561814552,,,0,Htr3a-Cre_NO152,aspiny,,,6,44.122974,-2.8896315,12,Inh_13,
1241,561934585,4,,12,Vip-IRES-Cre,aspiny,BP,Yes,4,12.531096,34.085358,4,Inh_2,ME_Inh_3
1242,561985849,6a,,17,Htr3a-Cre_NO152,aspiny,NGC,Yes,6,17.209074,-76.77153,5,Inh_1,ME_Inh_19
1243,562003059,2/3,,6,Chat-IRES-Cre-neo,aspiny,BTC - TRI,TBD,2/3,-7.8658314,47.87544,4,Inh_2,
1244,562003142,2/3/4,,12,Chat-IRES-Cre-neo,aspiny,BTC - TRI,TBD,4,10.60839,38.974228,2,Inh_2,ME_Inh_5
1245,562062132,4?,,12,Chat-IRES-Cre-neo,aspiny,BTC - TRI,Yes,2/3,7.6308646,39.339092,4,Inh_2,
1246,562185938,,,20,Nr5a1-Cre,spiny,TUFTED,TBD,4,-60.187363,2.4921312,7,Exc_3,
1247,562381417,,,7,Chrna2-Cre_OE25,aspiny,,,6,89.22998,-11.721762,3,Inh_3,
1248,562382445,,,7,Chrna2-Cre_OE25,spiny,,,5,-1.2883413,-9.824192,3,Exc_3,
1249,562384889,5,,10,Chrna2-Cre_OE25,aspiny,MARTINOTTI,No,5,34.708168,11.681143,3,Inh_3,
1250,562385794,4,,9,Chrna2-Cre_OE25,spiny,TUFTED,TBD,5,-16.668999,29.675144,8,Exc_1,
1251,562424079,6a,,24,Ndnf-IRES2-dgCre,spiny,CORTICO-CORTICO TYPE,No,6,-36.55902,-34.2027,7,Exc_3,
1252,562432852,1,,17,Ndnf-IRES2-dgCre,aspiny,NGC,Yes,1,16.023897,-56.948887,5,Inh_1,
1253,562524605,2/3,,11,Vip-IRES-Cre,aspiny,BTC - TRI,TBD,2/3,10.794559,20.164053,3,Inh_3,
1254,562527850,6a,,11,Vip-IRES-Cre,aspiny,BP,TBD,5,10.216492,16.89854,3,Inh_3,
1255,562530336,6a,,11,Vip-IRES-Cre,aspiny,MULTI,TBD,6,16.24865,18.2586,3,Inh_3,
1256,562534419,5,,21,Esr2-IRES2-Cre,spiny,TUFTED,TBD,5,-74.72163,-21.660864,7,Exc_3,
1257,562535995,2/3,,11,Vip-IRES-Cre,aspiny,BTC - HORNED,TBD,2/3,11.8010235,13.012598,3,Inh_3,
1258,562539062,2/3,,11,Vip-IRES-Cre,aspiny,DBC,TBD,2/3,15.33493,40.938133,3,Inh_3,
1259,562540395,4,,12,Vip-IRES-Cre,aspiny,BP,No,4,19.894957,40.9446,2,Inh_2,
1260,562541627,5,,9,Esr2-IRES2-Cre,spiny,INVERTED PYR,TBD,5,-30.844364,5.9047112,8,Exc_2,ME_Exc_11
1261,562630201,1,,17,Ndnf-IRES2-dgCre,aspiny,NGC,Yes,1,17.323326,-67.34971,5,Inh_1,
1262,562632795,1,,17,Ndnf-IRES2-dgCre,aspiny,NGC,Yes,1,17.248396,-63.9838,5,Inh_1,ME_Inh_17
1263,562651165,2/3,,17,Ndnf-IRES2-dgCre,aspiny,NGC,Yes,2/3,-0.7490134,-62.1046,5,Inh_1,
1264,562676370,1,,24,Ndnf-IRES2-dgCre,aspiny,NGC - S,No,1,0.1852041,-47.745205,7,Inh_1,
1265,562682546,1,,16,Ndnf-IRES2-dgCre,aspiny,NGC,Yes,1,3.4150686,-68.33997,5,Inh_1,
1266,562731565,6a,,22,Esr2-IRES2-Cre,spiny,CORTICO-CORTICO TYPE,No,6,-35.235565,5.5515447,7,Exc_3,
1267,562965437,6a,,18,Ctgf-T2A-dgCre,spiny,CORTICO-THALAMIC TYPE,TBD,6,-12.438819,3.1115112,7,Exc_3,
1268,562999984,,,9,Tlx3-Cre_PL56,spiny,TUFTED,TBD,5,-25.556171,7.7235465,8,Exc_3,
1269,563002088,,,22,Tlx3-Cre_PL56,spiny,,,5,-19.225983,-18.472525,7,Exc_3,
1270,563028422,6a,,6,Esr2-IRES2-Cre,spiny,INVERTED PYR,No,6,-30.7398,9.779606,4,Exc_1,
1271,563175057,,,22,Tlx3-Cre_PL56,spiny,TUFTED,TBD,5,-32.839626,-28.674116,7,Exc_3,
1272,563180078,5,,21,Tlx3-Cre_PL56,spiny,TUFTED,TBD,4,-47.391403,-23.404652,7,Exc_3,ME_Exc_13
1273,563220277,,,18,Sim1-Cre_KJ18,spiny,,,5,-63.329754,40.890884,6,Exc_4,
1274,563220620,6a,,22,Esr2-IRES2-Cre,spiny,CORTICO-CORTICO TYPE,TBD,5,-21.881416,-15.671094,7,Exc_2,
1275,563226105,6a,,6,Esr2-IRES2-Cre,spiny,INVERTED PYR,TBD,5,-14.596407,31.727068,8,Exc_1,ME_Exc_11
1276,563248177,,,24,Sim1-Cre_KJ18,spiny,TUFTED,No,5,-29.527697,-29.441109,7,Exc_3,
1277,563336705,,,24,Tlx3-Cre_PL56,spiny,,,4,-41.60117,-30.881392,7,Exc_3,
1278,563338541,,,23,Tlx3-Cre_PL56,spiny,TUFTED,TBD,5,-18.924013,-34.375755,7,Exc_3,
1279,563350008,,,23,Tlx3-Cre_PL56,spiny,TUFTED,TBD,4,-59.033867,-22.14467,7,Exc_3,ME_Exc_13
1280,563353582,,,23,Tlx3-Cre_PL56,spiny,TUFTED,TBD,5,-55.133595,-11.220612,7,Exc_3,
1281,563372842,4,,0,Nkx2-1-CreERT2,aspiny,BC,No,5,84.75362,-37.856575,9,Inh_10,
1282,563373346,,,16,Nkx2-1-CreERT2,aspiny,,,6,22.682407,-68.81213,5,Inh_1,
1283,563380422,,,17,Nkx2-1-CreERT2,aspiny,,,5,2.2187707,-74.32492,5,Inh_1,
1284,563535101,4,,6,Chat-IRES-Cre-neo,aspiny,BTC - TRI,No,4,1.6621715,41.676167,4,Inh_2,
1285,563620254,,,2,Nkx2-1-CreERT2,aspiny,,,2/3,99.90026,-12.018124,11,Inh_11,
1286,563790168,2/3,,11,Chat-IRES-Cre-neo,aspiny,BP,No,2/3,14.177443,19.229797,3,Inh_3,
1287,563796500,,,12,Chat-IRES-Cre-neo,aspiny,,,2/3,10.198437,47.63412,3,Inh_2,
1288,563796940,,,7,Chat-IRES-Cre-neo,aspiny,,,2/3,9.995075,26.935232,3,Inh_3,
1289,564346637,6a,,4,Ndnf-IRES2-dgCre,aspiny,BTC,Yes,5,75.61339,4.103971,10,Inh_8,ME_Inh_9
1290,564349611,2/3,,16,Ndnf-IRES2-dgCre,aspiny,HORIZONTAL,TBD,1,11.466287,-66.08263,5,Inh_1,ME_Inh_17
1291,564408650,6a,,18,Ndnf-IRES2-dgCre,spiny,CORTICO-CORTICO TYPE,No,6,-12.410037,6.8679233,7,Exc_3,
1292,564409183,6a,,4,Ndnf-IRES2-dgCre,aspiny,BC,TBD,6,83.296875,-3.9868202,13,Inh_8,
1293,564410651,2/3,,16,Htr3a-Cre_NO152,aspiny,NGC,TBD,2/3,2.9357505,-59.209274,5,Inh_1,
1294,564410881,1,,17,Ndnf-IRES2-dgCre,aspiny,NGC - S,TBD,1,19.280792,-59.70068,5,Inh_1,
1295,564425006,2/3,,16,Htr3a-Cre_NO152,aspiny,NGC,TBD,2/3,10.215553,-65.25329,5,Inh_1,
1296,564430168,1,,16,Ndnf-IRES2-dgCre,aspiny,NGC - S,TBD,1,16.447632,-62.01147,5,Inh_1,
1297,564438523,,,16,Htr3a-Cre_NO152,aspiny,,,2/3,1.2312363,-64.84879,5,Inh_1,
1298,564677541,6a,,8,Ndnf-IRES2-dgCre,spiny,CORTICO-THALAMIC TYPE,TBD,6,-11.894082,19.272858,7,Exc_2,
1299,564692405,,,16,Ndnf-IRES2-dgCre,aspiny,,,2/3,7.6217165,-66.23846,5,Inh_1,
1300,564701029,,,17,Ndnf-IRES2-dgCre,aspiny,,,1,17.898443,-54.88296,3,Inh_3,
1301,564770700,2/3,,11,Ndnf-IRES2-dgCre,aspiny,NGC - S,TBD,1,1.6734494,11.137735,3,Inh_3,
1302,564795087,,,18,Ndnf-IRES2-dgCre,spiny,TUFTED,TBD,4,-59.127346,41.003998,6,Exc_4,
1303,565106612,6a/b,,7,Ndnf-IRES2-dgCre,sparsely spiny,CORTICO-CORTICO TYPE,TBD,6,-29.780783,37.92522,3,Inh_3,
1304,565108355,6a,,10,Ndnf-IRES2-dgCre,aspiny,CORTICO-THALAMIC TYPE,TBD,6,41.556183,20.98246,2,Inh_5,
1305,565120091,4,,15,Ndnf-IRES2-dgCre,sparsely spiny,MARTINOTTI,Yes,4,46.44288,9.939708,1,Inh_6,ME_Inh_25
1306,565124865,5,,18,Ndnf-IRES2-dgCre,spiny,THICK TUFTED,TBD,5,-64.539665,38.83042,6,Exc_4,
1307,565191521,4,,12,Vip-IRES-Cre,aspiny,BP,TBD,4,23.87875,32.199917,2,Inh_2,
1308,565191603,4,,12,Vip-IRES-Cre,aspiny,BP,TBD,4,1.392027,42.43484,4,Inh_2,
1309,565209132,4,,12,Htr3a-Cre_NO152,aspiny,BP,Yes,4,18.282,42.576736,2,Inh_2,ME_Inh_3
1310,565213849,,,11,Vip-IRES-Cre,aspiny,,,4,-25.343794,42.214718,3,Inh_3,
1311,565236919,,,10,Htr3a-Cre_NO152,aspiny,,,2/3,28.152708,42.35731,2,Inh_3,
1312,565381304,,,15,Oxtr-T2A-Cre,aspiny,,,4,55.250835,-3.8322961,1,Inh_6,
1313,565397408,,,22,Oxtr-T2A-Cre,spiny,,,6,-39.257805,-34.95877,7,Exc_3,
1314,565407476,2/3,,10,Oxtr-T2A-Cre,aspiny,BP,TBD,2/3,13.074424,42.762966,3,Inh_3,ME_Inh_3
1315,565415071,4,,0,Oxtr-T2A-Cre,aspiny,MARTINOTTI,Yes,4,59.00448,-8.582042,12,Inh_13,ME_Inh_15
1316,565417112,4,,16,Oxtr-T2A-Cre,aspiny,NGC,Yes,4,2.5113282,-58.08846,5,Inh_1,ME_Inh_20
1317,565448436,,,7,Oxtr-T2A-Cre,aspiny,,,2/3,9.870694,11.885028,3,Inh_3,
1318,565459685,5,,14,Oxtr-T2A-Cre,sparsely spiny,MARTINOTTI,Yes,5,57.171112,20.526926,2,Inh_7,ME_Inh_25
1319,565462089,4,,0,Oxtr-T2A-Cre,aspiny,BC,Yes,4,77.63937,-43.633457,9,Inh_10,ME_Inh_14
1320,565480987,6a/b,,8,Ndnf-IRES2-dgCre,spiny,CORTICO-THALAMIC TYPE,No,6,-11.23184,20.548985,7,Exc_2,
1321,565698986,6a,,8,Ndnf-IRES2-dgCre,spiny,CORTICO-CORTICO TYPE,TBD,6,-27.179667,14.21001,7,Exc_2,
1322,565723357,2/3,,17,Ndnf-IRES2-dgCre,aspiny,NGC,No,2/3,19.433413,-62.69409,5,Inh_1,
1323,565778331,5,,18,Ndnf-IRES2-dgCre,spiny,THICK TUFTED,TBD,5,-61.898872,38.015457,6,Exc_4,
1324,565778579,6a,,22,Ndnf-IRES2-dgCre,spiny,TALL - SPARSE,TBD,5,-39.486725,-33.940556,7,Exc_3,
1325,565809656,,,16,Ndnf-IRES2-dgCre,aspiny,,,1,17.54823,-65.37044,5,Inh_1,
1326,565855793,2/3,,14,Oxtr-T2A-Cre,sparsely spiny,MARTINOTTI,Yes,4,49.749004,19.716192,2,Inh_7,ME_Inh_26
1327,565858209,4,,21,Oxtr-T2A-Cre,spiny,TUFTED,TBD,5,-54.747627,-31.332592,7,Exc_3,
1328,565863515,2/3,,21,Oxtr-T2A-Cre,spiny,WIDE,Yes,2/3,-52.661625,-38.55404,7,Exc_3,ME_Exc_7
1329,565866518,2/3,,0,Oxtr-T2A-Cre,aspiny,BTC,Yes,2/3,79.37091,-28.271526,12,Inh_13,ME_Inh_16
1330,565870964,6a,,22,Oxtr-T2A-Cre,spiny,CORTICO-CORTICO TYPE,TBD,6,-36.060074,-34.996433,7,Exc_3,
1331,565871768,5,,14,Oxtr-T2A-Cre,aspiny,MARTINOTTI,TBD,5,60.25785,24.255398,2,Inh_2,
1332,565871856,,,21,Oxtr-T2A-Cre,spiny,,,6,-40.646,-35.969006,7,Exc_3,
1333,565880475,5,,11,Vip-IRES-Cre,aspiny,BP,Yes,6,11.200172,21.080418,3,Inh_3,ME_Inh_3
1334,565888394,4,,14,Oxtr-T2A-Cre,sparsely spiny,MARTINOTTI,Yes,4,52.172436,23.421112,2,Inh_5,ME_Inh_24
1335,566225918,2/3,,15,Nos1-CreERT2,aspiny,MARTINOTTI,TBD,2/3,46.244083,1.678764,1,Inh_6,
1336,566304697,,,16,Nkx2-1-CreERT2,aspiny,,,6,22.676504,-67.06451,5,Inh_1,
1337,566305266,,,2,Nkx2-1-CreERT2,aspiny,,,2/3,95.92546,-15.1427145,11,Inh_11,
1338,566460800,2/3,,16,Chrna2-Cre_OE25,aspiny,NGC,TBD,2/3,4.5970917,-64.28028,5,Inh_1,
1339,566463606,5,,15,Chrna2-Cre_OE25,sparsely spiny,NON - MARTINOTTI,TBD,5,51.188,-1.5274743,1,Inh_6,
1340,566466395,5,,15,Chrna2-Cre_OE25,aspiny,NON - MARTINOTTI,TBD,5,50.23021,7.00817,1,Inh_6,
1341,566475818,5,,10,Chrna2-Cre_OE25,sparsely spiny,NON - MARTINOTTI,TBD,5,38.484425,16.862087,2,Inh_5,
1342,566506157,4,,22,Chrna2-Cre_OE25,spiny,TUFTED,TBD,5,-24.828783,-6.37139,7,Exc_3,ME_Exc_12
1343,566517779,5,,22,Chrna2-Cre_OE25,spiny,CORTICO-CORTICO TYPE,TBD,5,-20.168762,-15.442578,7,Exc_3,
1344,566541912,6b,,17,Nkx2-1-CreERT2,aspiny,NGC,Yes,6,26.632189,-65.14894,5,Inh_1,ME_Inh_19
1345,566543480,,,17,Nkx2-1-CreERT2,aspiny,,,5,20.786684,-62.206997,5,Inh_1,
1346,566559909,6a,,17,Nkx2-1-CreERT2,aspiny,NGC,No,6,26.569418,-65.75749,5,Inh_1,
1347,566563603,6a,,17,Nkx2-1-CreERT2,aspiny,BC,Yes,6,21.2375,-68.58775,5,Inh_1,
1348,566647353,2/3,,7,Nos1-CreERT2,aspiny,NGC - S,Yes,2/3,16.379929,-50.919582,3,Inh_3,ME_Inh_20
1349,566648315,6a,,13,Nos1-CreERT2,aspiny,NON - MARTINOTTI,TBD,6,48.671192,39.892216,0,Inh_4,
1350,566655990,6a,,13,Nos1-CreERT2,sparsely spiny,NON - MARTINOTTI - BF,TBD,6,42.31853,37.660038,0,Inh_4,
1351,566671538,2/3,,12,Chrna2-Cre_OE25,aspiny,BP,TBD,2/3,21.403236,40.275883,2,Inh_7,ME_Inh_2
1352,566673170,6a,,17,Nkx2-1-CreERT2,aspiny,NGC,No,6,24.522615,-69.52689,5,Inh_1,
1353,566674875,5,,0,Nkx2-1-CreERT2,aspiny,BC,TBD,5,77.1776,-45.233578,9,Inh_10,
1354,566678900,2/3,,0,Nkx2-1-CreERT2,aspiny,MARTINOTTI,TBD,2/3,87.12212,-39.77929,9,Inh_10,ME_Inh_14
1355,566719750,,,6,Nos1-CreERT2,aspiny,,,5,-10.123552,43.62342,4,Inh_2,
1356,566720165,5,,22,Nos1-CreERT2,spiny,TALL - SPARSE,TBD,5,-15.285069,-3.862361,7,Exc_3,
1357,566724483,,,13,Nos1-CreERT2,aspiny,,,6,51.06253,39.379353,0,Inh_4,
1358,566728192,6a,,22,Nos1-CreERT2,spiny,CORTICO-THALAMIC TYPE,TBD,6,-10.376136,17.332993,7,Exc_3,
1359,566751810,,,8,Chrna2-Cre_OE25,spiny,,,5,-41.672577,9.674293,7,Exc_3,
1360,566756038,,,0,Nkx2-1-CreERT2,aspiny,,,4,84.99521,-24.33485,9,Inh_10,
1361,566760952,6a,,16,Nkx2-1-CreERT2,aspiny,NGC,No,6,2.1050255,-61.03263,5,Inh_1,
1362,566761793,5,,15,Chrna2-Cre_OE25,aspiny,MARTINOTTI,TBD,5,49.364838,8.002784,1,Inh_6,ME_Inh_24
1363,566976438,,,10,Chrna2-Cre_OE25,aspiny,,,5,44.531414,21.1506,2,Inh_5,
1364,566978098,5,,15,Chrna2-Cre_OE25,sparsely spiny,NON - MARTINOTTI - BF,TBD,5,42.927868,9.048752,1,Inh_6,
1365,566991946,5,,22,Chrna2-Cre_OE25,spiny,CORTICO-CORTICO TYPE,TBD,5,-23.715092,-13.64541,7,Exc_3,
1366,567006813,2/3,,12,Vip-IRES-Cre,aspiny,BP,No,2/3,15.726971,32.936253,2,Inh_2,
1367,567007144,2/3,,11,Vip-IRES-Cre,aspiny,BTC - TRI,TBD,2/3,-16.98288,5.5196695,3,Inh_3,ME_Inh_1
1368,567037169,2/3,,0,Nkx2-1-CreERT2,aspiny,DBC/BTC - TRI,TBD,2/3,78.86569,-38.27994,9,Inh_10,
1369,567266985,5,,15,Chrna2-Cre_OE25,sparsely spiny,NON - MARTINOTTI,TBD,5,37.132233,2.7047727,1,Inh_6,
1370,567312865,5,,15,Chrna2-Cre_OE25,sparsely spiny,MARTINOTTI,TBD,5,50.80292,-2.7462099,1,Inh_6,ME_Inh_25
1371,567320213,6a,,14,Chrna2-Cre_OE25,sparsely spiny,MARTINOTTI,Yes,5,49.9519,19.110271,2,Inh_5,ME_Inh_24
1372,567354967,5,,15,Chrna2-Cre_OE25,sparsely spiny,TALL - SPARSE,TBD,5,40.533916,0.8139166,1,Inh_6,ME_Inh_24
1373,567399060,5,,23,Chrna2-Cre_OE25,spiny,TUFTED,TBD,5,-51.315853,-12.348923,7,Exc_3,
1374,567431416,2/3,,20,Esr2-IRES2-Cre,spiny,NON - TUFTED,No,2/3,-26.856928,-43.926304,7,Exc_3,
1375,567446579,,,1,Pvalb-IRES-Cre,aspiny,,,4,76.22024,-4.7358575,13,Inh_12,
1376,567901050,4,,0,Pvalb-IRES-Cre,aspiny,BC,TBD,4,91.51204,-27.714073,9,Inh_10,
1377,567927838,2/3,,1,Pvalb-IRES-Cre,aspiny,BC,TBD,2/3,78.452644,-24.155247,12,Inh_13,ME_Inh_16
1378,567952169,2/3,,1,Pvalb-IRES-Cre,aspiny,TRANSLAMINAR,Yes,2/3,74.08399,-5.9046135,13,Inh_12,ME_Inh_16
1379,567987585,4,,2,Pvalb-IRES-Cre,aspiny,BC,TBD,4,92.30715,-18.55908,11,Inh_11,
1380,568447613,,,7,Chat-IRES-Cre-neo,aspiny,,,4,25.56808,27.557272,3,Inh_3,
1381,568473665,2/3,,6,Chat-IRES-Cre-neo,aspiny,BTC - TRI,TBD,2/3,2.6813488,43.656284,4,Inh_2,
1382,568560561,,,6,Esr2-IRES2-Cre,spiny,,,5,-29.604383,7.298873,4,Exc_1,
1383,568568071,5,,21,Esr2-IRES2-Cre,spiny,SHORT TT,TBD,5,-43.978943,-7.626582,7,Exc_3,ME_Exc_6
1384,568582664,5,,18,Esr2-IRES2-Cre,spiny,THICK TUFTED,TBD,5,-64.071846,44.751575,7,Exc_4,
1385,568584929,,,6,Esr2-IRES2-Cre,spiny,,,4,-16.968758,35.697384,4,Exc_1,
1386,568757860,2/3,,10,Vip-IRES-Cre,aspiny,DBC,TBD,2/3,18.349266,36.96117,2,Inh_3,
1387,568767467,5,,11,Vip-IRES-Cre,aspiny,BP,No,5,6.70876,21.542597,3,Inh_3,
1388,568790226,4,,0,Pvalb-IRES-Cre,aspiny,BC,TBD,4,76.750786,-29.473932,12,Inh_13,
1389,568951556,4,,24,Vipr2-IRES2-Cre,spiny,TUFTED,TBD,4,-24.871428,-30.668587,7,Exc_3,
1390,568990770,,,22,Vipr2-IRES2-Cre,spiny,,,4,-32.380756,-26.607267,7,Exc_3,
1391,569072334,2/3,,2,Vipr2-IRES2-Cre,aspiny,CHC,Yes,2/3,88.390564,-20.20328,11,Inh_11,ME_Inh_21
1392,569073509,1,,24,Vipr2-IRES2-Cre,aspiny,NGC,TBD,1,-2.1688192,-47.474304,5,Inh_3,
1393,569074571,5,,12,Htr3a-Cre_NO152,aspiny,BP - HORNED,TBD,4,16.808304,43.398346,2,Inh_2,
1394,569251652,6a,,15,Ndnf-IRES2-dgCre,aspiny,BTC,TBD,6,54.490543,-0.23291324,1,Inh_6,
1395,569252686,5,,22,Ndnf-IRES2-dgCre,spiny,THICK TUFTED,TBD,5,-29.666176,-7.103146,7,Exc_3,
1396,569263301,1,,17,Ndnf-IRES2-dgCre,aspiny,NGC,No,1,21.89379,-57.94343,5,Inh_1,
1397,569270348,,,17,Ndnf-IRES2-dgCre,aspiny,,,1,16.043518,-76.20793,5,Inh_1,
1398,569278799,,,17,Htr3a-Cre_NO152,aspiny,,,2/3,16.75527,-72.89796,5,Inh_1,
1399,569286299,2/3,,14,Htr3a-Cre_NO152,aspiny,BTC - TRI,TBD,5,51.817673,21.517683,2,Inh_7,
1400,569295876,,,11,Htr3a-Cre_NO152,aspiny,,,2/3,17.390001,41.34703,3,Inh_3,
1401,569296410,,,11,Htr3a-Cre_NO152,aspiny,,,2/3,10.108674,3.1729796,3,Inh_3,
1402,569299459,,,10,Htr3a-Cre_NO152,sparsely spiny,,,5,45.562035,19.69972,2,Inh_5,
1403,569317896,,,22,Htr3a-Cre_NO152,spiny,TUFTED,No,4,-31.708395,-25.071133,7,Exc_3,
1404,569407114,,,17,Ndnf-IRES2-dgCre,aspiny,,,1,20.209284,-57.414165,5,Inh_1,
1405,569412397,1,,11,Ndnf-IRES2-dgCre,aspiny,HORIZONTAL,TBD,1,9.956043,8.915796,3,Inh_3,
1406,569424261,,,23,Nr5a1-Cre,spiny,,,4,-39.63042,-29.913723,7,Exc_3,
1407,569441208,,,22,Nr5a1-Cre,spiny,TUFTED,TBD,4,-23.209717,-17.39253,7,Exc_3,
